file,x,y,width,height
object_detection/test_images/HuskyLens_Image/101.jpg,261.00364685058594,35.01825571060181,42.09754943847656,134.73713636398315
object_detection/test_images/HuskyLens_Image/101.jpg,17.285442352294922,50.513741970062256,74.41324234008789,185.00595331192017
object_detection/test_images/HuskyLens_Image/11.jpg,32.91919946670532,48.63352060317993,48.62018346786499,123.97236585617065
object_detection/test_images/HuskyLens_Image/11.jpg,188.8898468017578,38.919668197631836,44.10930633544922,146.8838882446289
object_detection/test_images/HuskyLens_Image/13.jpg,5.493016242980957,48.08178663253784,68.94597053527832,178.3023190498352
object_detection/test_images/HuskyLens_Image/13.jpg,245.68965911865234,36.7101788520813,64.52926635742188,194.19912099838257
object_detection/test_images/HuskyLens_Image/15.jpg,113.25010299682617,41.62180423736572,66.15716934204102,194.78093147277832
object_detection/test_images/HuskyLens_Image/15.jpg,180.7182502746582,28.85108470916748,67.0751953125,201.09017372131348
object_detection/test_images/HuskyLens_Image/17.jpg,112.72944450378418,48.86042833328247,59.719247817993164,189.67841863632202
object_detection/test_images/HuskyLens_Image/17.jpg,194.7751808166504,64.68199968338013,40.050201416015625,102.75862455368042
object_detection/test_images/HuskyLens_Image/19.jpg,17.92135715484619,46.32159948348999,68.90403270721436,184.47028398513794
object_detection/test_images/HuskyLens_Image/19.jpg,197.2703742980957,40.09825944900513,39.69409942626953,128.81707906723022
object_detection/test_images/HuskyLens_Image/21.jpg,212.86943435668945,37.5935697555542,36.348724365234375,129.9241304397583
object_detection/test_images/HuskyLens_Image/23.jpg,21.206791400909424,47.648470401763916,73.29052686691284,191.00544691085815
object_detection/test_images/HuskyLens_Image/23.jpg,260.5208969116211,34.952473640441895,58.986167907714844,172.21172332763672
object_detection/test_images/HuskyLens_Image/25.jpg,103.93318176269531,45.27997970581055,57.92396545410156,183.37306022644043
object_detection/test_images/HuskyLens_Image/25.jpg,261.273136138916,34.92608070373535,58.324127197265625,170.74121475219727
object_detection/test_images/HuskyLens_Image/27.jpg,211.54996871948242,31.508595943450928,51.965370178222656,184.23854112625122
object_detection/test_images/HuskyLens_Image/27.jpg,103.47071647644043,44.06796455383301,57.55345344543457,181.50449752807617
object_detection/test_images/HuskyLens_Image/29.jpg,208.31659317016602,34.10327196121216,54.305572509765625,181.93062543869019
object_detection/test_images/HuskyLens_Image/29.jpg,111.2181282043457,45.02027750015259,47.08953857421875,146.04696035385132
object_detection/test_images/HuskyLens_Image/3.jpg,244.6822738647461,37.70393371582031,35.91686248779297,107.00732231140137
object_detection/test_images/HuskyLens_Image/3.jpg,41.05575084686279,33.488945960998535,48.543992042541504,129.68286037445068
object_detection/test_images/HuskyLens_Image/31.jpg,111.98117256164551,42.25531339645386,45.87085723876953,151.7025876045227
object_detection/test_images/HuskyLens_Image/31.jpg,161.7643928527832,43.1866979598999,52.657318115234375,159.53052520751953
object_detection/test_images/HuskyLens_Image/33.jpg,37.08309888839722,45.005342960357666,60.78916788101196,169.30018186569214
object_detection/test_images/HuskyLens_Image/33.jpg,93.18168640136719,44.59312677383423,57.7967643737793,165.20047903060913
object_detection/test_images/HuskyLens_Image/35.jpg,136.1142635345459,39.665207862854004,68.85615348815918,197.56834030151367
object_detection/test_images/HuskyLens_Image/35.jpg,81.67106628417969,48.652732372283936,39.95603561401367,130.02204179763794
object_detection/test_images/HuskyLens_Image/37.jpg,20.276997089385986,49.39548969268799,61.66032552719116,157.72871017456055
object_detection/test_images/HuskyLens_Image/37.jpg,230.64817428588867,36.42642259597778,67.4135971069336,193.49648237228394
object_detection/test_images/HuskyLens_Image/39.jpg,218.91839981079102,45.870609283447266,62.50152587890625,182.6802635192871
object_detection/test_images/HuskyLens_Image/39.jpg,155.5693244934082,44.32101488113403,62.57396697998047,194.7955584526062
object_detection/test_images/HuskyLens_Image/41.jpg,215.68159103393555,42.684030532836914,65.04993438720703,187.7021026611328
object_detection/test_images/HuskyLens_Image/41.jpg,147.98160552978516,48.359949588775635,40.27610778808594,136.62961721420288
object_detection/test_images/HuskyLens_Image/43.jpg,31.941802501678467,53.27919244766235,49.029715061187744,122.25927114486694
object_detection/test_images/HuskyLens_Image/43.jpg,225.73333740234375,37.02333927154541,64.34776306152344,191.8325901031494
object_detection/test_images/HuskyLens_Image/45.jpg,160.09729385375977,43.256099224090576,40.52024841308594,130.69910287857056
object_detection/test_images/HuskyLens_Image/45.jpg,34.038918018341064,54.31701421737671,48.733928203582764,118.77101182937622
object_detection/test_images/HuskyLens_Image/47.jpg,22.347986698150635,50.86925268173218,51.43800497055054,143.69861841201782
object_detection/test_images/HuskyLens_Image/47.jpg,154.16997909545898,45.11363983154297,44.499855041503906,149.61534976959229
object_detection/test_images/HuskyLens_Image/49.jpg,52.29578971862793,48.05110216140747,48.742103576660156,147.18916654586792
object_detection/test_images/HuskyLens_Image/49.jpg,154.58691596984863,45.07688283920288,43.839216232299805,148.56192827224731
object_detection/test_images/HuskyLens_Image/5.jpg,110.51803588867188,39.38990592956543,35.48025131225586,116.01624011993408
object_detection/test_images/HuskyLens_Image/5.jpg,41.0246467590332,34.019672870635986,49.28360939025879,126.54877424240112
object_detection/test_images/HuskyLens_Image/51.jpg,52.75897979736328,49.1303014755249,48.02196502685547,147.6936149597168
object_detection/test_images/HuskyLens_Image/51.jpg,148.69882583618164,45.18028020858765,40.014801025390625,122.99877405166626
object_detection/test_images/HuskyLens_Image/53.jpg,218.49559783935547,40.44581651687622,50.10101318359375,154.8848032951355
object_detection/test_images/HuskyLens_Image/53.jpg,148.48403930664062,46.058077812194824,40.255088806152344,123.61817836761475
object_detection/test_images/HuskyLens_Image/55.jpg,215.78298568725586,41.86589956283569,65.78887939453125,190.46647310256958
object_detection/test_images/HuskyLens_Image/55.jpg,165.4530906677246,41.2888240814209,46.73595428466797,154.56263065338135
object_detection/test_images/HuskyLens_Image/57.jpg,149.10922050476074,35.82501411437988,65.16461372375488,200.88924407958984
object_detection/test_images/HuskyLens_Image/57.jpg,216.14351272583008,37.189743518829346,66.97704315185547,198.11546087265015
object_detection/test_images/HuskyLens_Image/59.jpg,8.466603755950928,48.429386615753174,77.83548593521118,188.87078046798706
object_detection/test_images/HuskyLens_Image/59.jpg,75.25440216064453,45.588977336883545,77.08890914916992,194.41102266311646
object_detection/test_images/HuskyLens_Image/61.jpg,191.91717147827148,39.53105449676514,38.64204406738281,144.47929859161377
object_detection/test_images/HuskyLens_Image/61.jpg,138.42418670654297,56.54611587524414,41.85447692871094,127.03991889953613
object_detection/test_images/HuskyLens_Image/63.jpg,250.15920639038086,41.855406761169434,49.051246643066406,142.8136396408081
object_detection/test_images/HuskyLens_Image/65.jpg,65.79174995422363,49.370999336242676,44.36384201049805,125.85834503173828
object_detection/test_images/HuskyLens_Image/65.jpg,212.52586364746094,48.95612955093384,36.311073303222656,113.89833211898804
object_detection/test_images/HuskyLens_Image/67.jpg,104.29924964904785,38.29502820968628,58.33725929260254,198.6054539680481
object_detection/test_images/HuskyLens_Image/67.jpg,211.94530487060547,51.71300768852234,37.458953857421875,113.08806538581848
object_detection/test_images/HuskyLens_Image/69.jpg,14.940595626831055,51.15020513534546,57.919883728027344,154.25024271011353
object_detection/test_images/HuskyLens_Image/69.jpg,252.40291595458984,38.18337678909302,47.70374298095703,146.67549848556519
object_detection/test_images/HuskyLens_Image/7.jpg,246.02149963378906,26.75934076309204,69.7259521484375,193.10412168502808
object_detection/test_images/HuskyLens_Image/7.jpg,57.22826957702637,37.72329568862915,51.623802185058594,128.51890325546265
object_detection/test_images/HuskyLens_Image/71.jpg,14.392082691192627,51.486804485321045,58.72661352157593,153.45905542373657
object_detection/test_images/HuskyLens_Image/71.jpg,245.75199127197266,37.862141132354736,37.957725524902344,130.30349493026733
object_detection/test_images/HuskyLens_Image/73.jpg,15.054845809936523,51.20977163314819,58.10481071472168,154.61410760879517
object_detection/test_images/HuskyLens_Image/75.jpg,75.18301010131836,47.482874393463135,49.85572814941406,156.36008977890015
object_detection/test_images/HuskyLens_Image/75.jpg,14.858512878417969,49.81588840484619,57.07531929016113,154.88179206848145
object_detection/test_images/HuskyLens_Image/77.jpg,93.0504322052002,46.94176912307739,51.37643814086914,168.22818517684937
object_detection/test_images/HuskyLens_Image/77.jpg,142.2690773010254,41.829020977020264,41.708221435546875,151.2261414527893
object_detection/test_images/HuskyLens_Image/79.jpg,91.24876022338867,45.92264413833618,64.98220443725586,188.86751890182495
object_detection/test_images/HuskyLens_Image/79.jpg,170.21337509155273,50.12244701385498,37.76374816894531,120.57412147521973
object_detection/test_images/HuskyLens_Image/81.jpg,129.61286544799805,45.16603946685791,41.83372497558594,138.15556526184082
object_detection/test_images/HuskyLens_Image/81.jpg,184.65084075927734,43.17837953567505,57.493438720703125,194.34629201889038
object_detection/test_images/HuskyLens_Image/83.jpg,87.50383377075195,47.53469467163086,46.63618087768555,143.42435359954834
object_detection/test_images/HuskyLens_Image/83.jpg,188.9537239074707,41.112985610961914,39.3646240234375,129.9103832244873
object_detection/test_images/HuskyLens_Image/85.jpg,162.35956192016602,42.957258224487305,40.40874481201172,137.9729175567627
object_detection/test_images/HuskyLens_Image/85.jpg,89.00527954101562,45.63732147216797,45.29258728027344,146.01898670196533
object_detection/test_images/HuskyLens_Image/87.jpg,161.88161849975586,44.357028007507324,39.26078796386719,134.27789211273193
object_detection/test_images/HuskyLens_Image/87.jpg,99.90778923034668,45.12106418609619,52.129478454589844,122.44673252105713
object_detection/test_images/HuskyLens_Image/89.jpg,20.706422328948975,52.525527477264404,56.68853044509888,150.68392038345337
object_detection/test_images/HuskyLens_Image/89.jpg,234.7810935974121,32.589426040649414,67.29240417480469,199.2784309387207
object_detection/test_images/HuskyLens_Image/9.jpg,119.17710304260254,44.17736291885376,39.14299011230469,143.6666178703308
object_detection/test_images/HuskyLens_Image/9.jpg,174.37274932861328,37.537386417388916,39.963531494140625,161.64643049240112
object_detection/test_images/HuskyLens_Image/91.jpg,233.74635696411133,37.86561727523804,67.57450103759766,194.76444482803345
object_detection/test_images/HuskyLens_Image/91.jpg,137.32324600219727,47.10696816444397,37.1967887878418,118.12627673149109
object_detection/test_images/HuskyLens_Image/93.jpg,157.03901290893555,43.78351449966431,58.47251892089844,183.69702100753784
object_detection/test_images/HuskyLens_Image/93.jpg,94.83607292175293,42.96003341674805,45.80608367919922,125.24807453155518
object_detection/test_images/HuskyLens_Image/95.jpg,27.324950695037842,47.852439880371094,50.9103798866272,140.25250911712646
object_detection/test_images/HuskyLens_Image/95.jpg,242.4551773071289,25.723536014556885,60.53825378417969,189.33266401290894
object_detection/test_images/HuskyLens_Image/97.jpg,178.29008102416992,40.85819721221924,39.96307373046875,147.7423095703125
object_detection/test_images/HuskyLens_Image/97.jpg,105.13270378112793,48.13915729522705,46.079349517822266,124.80374336242676
object_detection/test_images/HuskyLens_Image/99.jpg,99.56085205078125,46.986751556396484,51.02487564086914,123.65501403808594
object_detection/test_images/HuskyLens_Image/99.jpg,162.42794036865234,42.26041316986084,40.14518737792969,126.4778995513916
